UF,MUNICIPIO,DEPENDENCIAADMINISTRATIVA,TIPO,MODALIDADEENSINO,CURSO,ANOHOMOLOGACAO,VAGASHOMOLOGADAS
AM,Manaus,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Auxiliar de Biblioteca,2020,40
AM,Manaus,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Avicultor,2020,40
AM,Manaus,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Fotógrafo,2020,40
AM,Manaus,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Operador de Computador,2020,40
AM,Manaus,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Pedreiro de Alvenaria,2020,40
AM,Manaus,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Pintor de Obras Imobiliárias,2020,40
AM,Manaus,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Preparador de Pescado,2020,0
AM,Manaus,PÚBLICA,FIC,ENSINO A DISTÂNCIA,Recepcionista,2020,40
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Açaicultor,2018,95
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Aderecista,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Administrador de Banco de Dados,2014,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Administrador de Banco de Dados,2017,50
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente Comunitário de Saúde,2016,33
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente Cultural,2014,40
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente Cultural,2015,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Assistência Técnica e Extensão Rural,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Combate às Endemias,2016,33
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Desenvolvimento Cooperativista,2014,25
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Desenvolvimento Cooperativista,2015,80
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Gestão de Resíduos Sólidos,2011,80
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Gestão de Resíduos Sólidos,2014,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Gestão de Resíduos Sólidos,2016,30
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Gestão de Resíduos Sólidos,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Inclusão Digital em Centros Públicos de Acesso à Internet,2014,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Informações Turísticas,2015,40
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Informações Turísticas,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Limpeza e Conservação,2015,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Logística Reversa,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Recepção e Reservas em Meios de Hospedagem,2017,90
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agente de Recepção e Reservas em Meios de Hospedagem,2018,45
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Agroflorestal,2014,25
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Familiar,2011,90
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Familiar,2014,45
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Familiar,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Agricultor Orgânico,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,AGRICULTOR ORGÂNICO,2011,25
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Ajudante de Obras,2011,30
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Ajudante de Obras,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Alimentador de Linha de Produção,2021,24
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Almoxarife,2011,120
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Almoxarife,2014,140
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Almoxarife,2015,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Almoxarife,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Almoxarife,2019,160
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Almoxarife,2020,40
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Aplicador de Revestimento Cerâmico,2011,50
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Aplicador de Revestimento Cerâmico,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Aquicultor,2014,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Aquicultor,2015,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Arrumador e Conferente de Cargas,2016,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão de Artigos Indígenas,2016,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão de Artigos Indígenas,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão de Biojoias,2015,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão de Biojoias,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão de Pintura em Tecido,2014,30
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão de Pintura em Tecido,2015,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão de Pintura em Tecido,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Artesão em Bordado à Mão,2018,40
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2011,142
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2014,25
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Administrativo,2017,30
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Controle de Qualidade,2016,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Costura,2017,30
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Costura,2018,45
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,"Assistente de Planejamento, Programação e Controle de Produção",2011,30
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,"Assistente de Planejamento, Programação e Controle de Produção",2014,100
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,"Assistente de Planejamento, Programação e Controle de Produção",2016,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Produção Cultural,2014,40
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Recursos Humanos,2011,51
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente de Tesouraria,2011,30
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Escolar,2011,30
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Escolar,2014,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Financeiro,2011,60
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Assistente Financeiro,2014,30
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Atendente de Lanchonete,2014,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Arquivo,2014,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Biblioteca,2014,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Costura,2014,100
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Imobilização Ortopédica,2018,120
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Laboratório de Saúde,2018,115
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Laboratório de Saúde,2020,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Pessoal,2011,141
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Auxiliar de Saúde Bucal,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,AUXILIAR EM WEB DESIGNER,2011,80
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Avicultor,2018,125
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Balconista de Farmácia,2018,80
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Barbeiro,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Beneficiador de Produtos Extrativistas,2018,90
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Bovinocultor de Corte,2018,45
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Bovinocultor de Leite,2018,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Cabeleireiro,2018,40
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Cabista de Sistema de Telecomunicações,2014,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Cadista para a Construção Civil,2011,50
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Cadista para a Construção Civil,2014,20
AM,Manaus,PÚBLICA,FIC,ENSINO PRESENCIAL,Cadista para a Construção Civil,2016,20
